                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    141,                 1.3396,                 1.2773,                 1.6458,                0.68487,                0.79847,                0.79091,                0.43318,                 1.5222,                 1.0501,                 1.7908,                0.00888,                0.00888,                0.00888
                    142,                 1.3204,                 1.2701,                  1.632,                0.63074,                0.81309,                0.70882,                0.37349,                 1.6319,                 1.1164,                 1.9813,               0.008872,               0.008872,               0.008872
                    143,                 1.3289,                 1.2494,                 1.6414,                0.74384,                0.79173,                0.78792,                0.46208,                 1.4618,                 1.0837,                 1.7772,               0.008864,               0.008864,               0.008864
                    144,                 1.3115,                 1.2525,                 1.6323,                0.62418,                0.78871,                0.80447,                0.46402,                 1.5094,                 1.0229,                 1.8021,               0.008856,               0.008856,               0.008856
                    145,                 1.3189,                 1.2498,                 1.6305,                0.72543,                0.75322,                0.79884,                0.46219,                 1.4989,                 1.0202,                 1.7904,               0.008848,               0.008848,               0.008848
                    146,                  1.313,                 1.2513,                 1.6229,                0.65315,                0.74071,                0.70615,                0.40649,                  1.571,                 1.0762,                 1.8955,                0.00884,                0.00884,                0.00884
                    147,                 1.3138,                 1.2549,                 1.6314,                0.65187,                0.79323,                0.76011,                 0.4099,                 1.5931,                 1.1405,                 1.8952,               0.008832,               0.008832,               0.008832
                    148,                 1.3115,                 1.2617,                 1.6393,                0.67749,                0.80521,                 0.7881,                0.43617,                 1.4999,                 1.0373,                 1.8337,               0.008824,               0.008824,               0.008824
                    149,                 1.3165,                 1.2553,                 1.6334,                0.68978,                0.69893,                0.77393,                0.45493,                 1.4722,                   1.08,                  1.765,               0.008816,               0.008816,               0.008816
                    150,                 1.3194,                 1.2544,                 1.6479,                0.64243,                0.73629,                0.79002,                0.46741,                 1.4557,                 1.0051,                  1.775,               0.008808,               0.008808,               0.008808
                    151,                 1.3304,                 1.2733,                 1.6491,                0.66668,                0.70566,                0.76665,                0.42399,                 1.5244,                 1.0741,                 1.8116,                 0.0088,                 0.0088,                 0.0088
                    152,                 1.3232,                 1.2463,                 1.6411,                0.62892,                 0.7461,                0.75944,                0.38127,                 1.6313,                 1.1323,                 1.9309,               0.008792,               0.008792,               0.008792
                    153,                 1.3196,                 1.2547,                 1.6456,                0.74207,                0.76386,                0.82952,                 0.4578,                 1.5065,                   1.04,                 1.7876,               0.008784,               0.008784,               0.008784
                    154,                  1.311,                 1.2302,                 1.6318,                0.67828,                0.69372,                0.76437,                0.43116,                 1.5486,                 1.1026,                 1.8214,               0.008776,               0.008776,               0.008776
                    155,                 1.3171,                 1.2618,                  1.639,                0.82817,                0.72418,                 0.7956,                0.47268,                 1.4701,                 1.0273,                 1.7404,               0.008768,               0.008768,               0.008768
                    156,                 1.3001,                  1.231,                 1.6202,                0.71271,                0.77145,                0.79555,                0.47805,                 1.3859,                 0.9855,                 1.7245,                0.00876,                0.00876,                0.00876
                    157,                 1.3053,                 1.2339,                 1.6194,                0.58726,                0.79949,                0.75561,                0.43786,                 1.4801,                  1.103,                 1.7592,               0.008752,               0.008752,               0.008752
                    158,                 1.3181,                 1.2255,                 1.6326,                0.59862,                0.68591,                0.72309,                0.44076,                 1.4614,                  1.128,                 1.7838,               0.008744,               0.008744,               0.008744
                    159,                 1.3128,                 1.2462,                 1.6332,                0.66214,                0.74398,                0.74917,                0.42684,                 1.5073,                 1.0854,                 1.8236,               0.008736,               0.008736,               0.008736
                    160,                 1.3108,                 1.2157,                 1.6225,                0.70026,                0.67249,                0.76196,                0.42256,                 1.4591,                 1.0416,                 1.7465,               0.008728,               0.008728,               0.008728
                    161,                  1.299,                 1.2229,                 1.6115,                0.67575,                0.78313,                0.78217,                0.44953,                 1.4655,                 1.0198,                 1.7771,                0.00872,                0.00872,                0.00872
                    162,                 1.3166,                 1.2224,                 1.6216,                0.66579,                0.76935,                0.76273,                0.41818,                  1.557,                 1.0929,                 1.8643,               0.008712,               0.008712,               0.008712
                    163,                 1.3099,                 1.2331,                  1.616,                0.63389,                0.78011,                0.77679,                0.44931,                 1.4343,                 1.0426,                 1.7558,               0.008704,               0.008704,               0.008704
                    164,                 1.2954,                  1.212,                 1.6096,                0.61371,                0.76659,                0.78391,                0.43072,                  1.503,                 1.0664,                 1.8267,               0.008696,               0.008696,               0.008696
                    165,                 1.3162,                 1.2648,                 1.6324,                0.68089,                0.70632,                0.76155,                0.46059,                 1.4183,                 1.0239,                 1.7215,               0.008688,               0.008688,               0.008688
                    166,                  1.311,                 1.2238,                 1.6235,                0.70284,                 0.7214,                0.80748,                0.45096,                 1.5397,                 1.0477,                 1.8341,                0.00868,                0.00868,                0.00868
                    167,                 1.3162,                 1.2413,                 1.6234,                0.55249,                 0.8146,                0.74635,                 0.4258,                  1.496,                 1.0837,                 1.8164,               0.008672,               0.008672,               0.008672
                    168,                 1.2976,                 1.2167,                 1.6128,                0.64665,                0.69615,                0.73709,                0.39525,                  1.508,                 1.1496,                 1.8269,               0.008664,               0.008664,               0.008664
                    169,                 1.3171,                 1.2514,                 1.6243,                0.80301,                0.67341,                0.78809,                0.44662,                 1.4928,                 1.0117,                 1.8144,               0.008656,               0.008656,               0.008656
                    170,                 1.3026,                   1.22,                 1.6263,                0.56672,                0.69324,                 0.6423,                0.30287,                 1.8058,                 1.3022,                 2.1146,               0.008648,               0.008648,               0.008648
                    171,                 1.2966,                 1.2257,                 1.6127,                0.66105,                0.82368,                0.83655,                0.43925,                 1.4656,                 1.0048,                 1.7581,                0.00864,                0.00864,                0.00864
                    172,                 1.3059,                  1.203,                 1.6271,                0.62502,                0.79061,                0.73729,                0.40533,                 1.5154,                 1.1749,                 1.7633,               0.008632,               0.008632,               0.008632
                    173,                  1.295,                 1.2164,                 1.6197,                0.57418,                0.80543,                0.78994,                0.40864,                  1.556,                  1.117,                 1.8536,               0.008624,               0.008624,               0.008624
                    174,                 1.2917,                 1.2159,                 1.6149,                0.56258,                0.58446,                 0.6383,                0.31501,                 1.6834,                 1.3166,                 1.9052,               0.008616,               0.008616,               0.008616
                    175,                 1.2938,                 1.1964,                 1.5916,                0.64997,                0.77081,                0.76888,                0.43133,                 1.4916,                 1.0935,                 1.7647,               0.008608,               0.008608,               0.008608
                    176,                 1.3089,                 1.2193,                 1.6318,                0.66319,                0.75531,                0.78685,                0.43694,                 1.4961,                 1.1518,                 1.7892,                 0.0086,                 0.0086,                 0.0086
                    177,                 1.2973,                 1.2169,                 1.6159,                0.61524,                0.77573,                  0.782,                0.37289,                 1.5799,                  1.132,                 1.8536,               0.008592,               0.008592,               0.008592
                    178,                 1.2975,                 1.2026,                 1.6066,                0.61467,                0.81878,                0.77316,                0.42006,                 1.5322,                 1.0498,                  1.816,               0.008584,               0.008584,               0.008584
                    179,                 1.2919,                 1.1998,                 1.6141,                0.61594,                0.78313,                0.76056,                0.45196,                 1.4372,                 1.0431,                 1.7575,               0.008576,               0.008576,               0.008576
                    180,                 1.2818,                 1.1698,                 1.5976,                0.64673,                 0.8366,                0.79095,                0.43752,                 1.4414,                 1.0439,                 1.7786,               0.008568,               0.008568,               0.008568
                    181,                 1.2841,                 1.2051,                 1.6159,                0.63288,                0.81865,                0.78563,                 0.4375,                 1.4813,                 1.0094,                 1.7994,                0.00856,                0.00856,                0.00856
                    182,                 1.2834,                 1.1882,                  1.598,                0.69817,                0.80756,                0.80847,                0.49752,                 1.4124,                0.95118,                 1.7265,               0.008552,               0.008552,               0.008552
                    183,                 1.2897,                 1.1974,                 1.5977,                0.67871,                0.82215,                0.78619,                0.46018,                 1.4985,                 1.0179,                 1.8196,               0.008544,               0.008544,               0.008544
                    184,                 1.3013,                 1.2055,                 1.6121,                0.54682,                0.79656,                0.73339,                0.39159,                  1.525,                 1.1055,                 1.8107,               0.008536,               0.008536,               0.008536
                    185,                 1.3044,                 1.2017,                 1.6129,                0.60256,                 0.8163,                0.76619,                0.45782,                   1.47,                 1.0583,                 1.7282,               0.008528,               0.008528,               0.008528
                    186,                 1.2816,                 1.2052,                 1.6007,                0.69652,                0.78174,                0.76741,                0.43172,                  1.415,                 1.0642,                 1.7158,                0.00852,                0.00852,                0.00852
                    187,                 1.2952,                 1.1922,                 1.6001,                0.62955,                0.82134,                0.77612,                0.43502,                 1.4694,                 1.1217,                 1.7725,               0.008512,               0.008512,               0.008512
                    188,                 1.2952,                 1.1908,                 1.6059,                0.65466,                0.71649,                0.75633,                0.40736,                 1.5165,                 1.1378,                  1.863,               0.008504,               0.008504,               0.008504
                    189,                 1.2961,                 1.2074,                 1.6008,                0.69481,                0.68613,                0.81425,                0.43278,                 1.4886,                 1.0689,                 1.8063,               0.008496,               0.008496,               0.008496
                    190,                  1.279,                 1.2049,                 1.6033,                0.72168,                0.84594,                0.82439,                0.44218,                 1.5453,                 1.0485,                  1.848,               0.008488,               0.008488,               0.008488
                    191,                 1.2837,                 1.1848,                 1.6066,                0.65893,                0.75127,                0.78355,                0.44079,                 1.5067,                 1.1061,                 1.7955,                0.00848,                0.00848,                0.00848
                    192,                 1.2908,                  1.181,                 1.5903,                0.60193,                0.80611,                0.76447,                0.42983,                 1.4825,                 1.1129,                 1.7611,               0.008472,               0.008472,               0.008472
                    193,                 1.2819,                 1.1917,                 1.5962,                0.57203,                0.82169,                0.75654,                0.41063,                 1.4741,                  1.093,                 1.7929,               0.008464,               0.008464,               0.008464
                    194,                 1.2836,                 1.1881,                 1.5972,                0.69407,                0.81851,                0.81885,                0.45039,                 1.4751,                0.99669,                  1.774,               0.008456,               0.008456,               0.008456
                    195,                 1.2727,                 1.1806,                 1.6014,                0.70823,                0.75932,                0.80515,                0.43106,                 1.5482,                 1.0065,                 1.8393,               0.008448,               0.008448,               0.008448
                    196,                 1.2762,                 1.1717,                 1.5871,                0.73422,                0.75455,                0.81883,                0.45172,                 1.5315,                0.98243,                 1.8225,                0.00844,                0.00844,                0.00844
                    197,                 1.2652,                 1.1558,                 1.5826,                 0.6426,                0.57221,                0.66125,                0.34611,                 1.6179,                 1.2019,                 1.9218,               0.008432,               0.008432,               0.008432
                    198,                 1.2908,                   1.18,                 1.5953,                0.59264,                0.77467,                0.73202,                0.39091,                  1.593,                 1.0783,                 1.9131,               0.008424,               0.008424,               0.008424
                    199,                 1.2971,                 1.1907,                 1.6016,                 0.6965,                0.82367,                0.81848,                0.44877,                  1.485,                0.95841,                 1.7867,               0.008416,               0.008416,               0.008416
                    200,                 1.2679,                 1.1713,                 1.5889,                0.65512,                 0.8044,                0.82442,                0.44738,                 1.4661,                 1.0191,                 1.7707,               0.008408,               0.008408,               0.008408
                    201,                 1.2772,                 1.1771,                 1.5929,                 0.6665,                0.62701,                0.73056,                0.33707,                 1.6957,                 1.2676,                 1.9649,                 0.0084,                 0.0084,                 0.0084
                    202,                 1.2696,                 1.1682,                  1.592,                0.76747,                0.67175,                0.75333,                0.42028,                  1.486,                 1.1263,                 1.7268,               0.008392,               0.008392,               0.008392
                    203,                  1.264,                 1.1751,                 1.5869,                0.61901,                0.81755,                0.76054,                0.44562,                 1.4326,                 1.0567,                 1.7244,               0.008384,               0.008384,               0.008384
                    204,                 1.2686,                 1.1733,                 1.5871,                0.61691,                 0.8081,                0.79863,                0.47276,                 1.4441,                 0.9939,                  1.739,               0.008376,               0.008376,               0.008376
                    205,                 1.2848,                 1.1696,                 1.5995,                0.71515,                0.72156,                0.79203,                0.43962,                 1.5105,                 1.0358,                 1.8162,               0.008368,               0.008368,               0.008368
                    206,                 1.2731,                 1.1708,                  1.596,                0.57568,                0.86546,                0.78554,                 0.4298,                 1.5177,                 1.0934,                 1.8197,                0.00836,                0.00836,                0.00836
                    207,                 1.2747,                 1.1652,                  1.593,                0.68877,                0.78313,                0.80045,                0.45124,                 1.5062,                 1.0178,                 1.8024,               0.008352,               0.008352,               0.008352
                    208,                 1.2607,                 1.1593,                 1.5891,                0.65236,                0.76601,                0.76528,                0.46692,                  1.455,                 1.0312,                 1.7568,               0.008344,               0.008344,               0.008344
                    209,                 1.2647,                 1.1558,                 1.5848,                0.66416,                0.73876,                0.74028,                0.40675,                 1.5309,                  1.148,                 1.8407,               0.008336,               0.008336,               0.008336
                    210,                 1.2808,                 1.1792,                 1.6057,                0.70563,                0.74548,                0.79536,                0.44727,                 1.4793,                 1.0834,                 1.7614,               0.008328,               0.008328,               0.008328
                    211,                 1.2637,                 1.1484,                 1.5857,                0.60331,                0.77341,                0.80858,                0.41513,                 1.5222,                 1.0298,                 1.8363,                0.00832,                0.00832,                0.00832
                    212,                 1.2616,                  1.147,                 1.5915,                 0.6114,                0.76594,                0.72223,                0.42018,                 1.5439,                 1.1286,                 1.8458,               0.008312,               0.008312,               0.008312
                    213,                 1.2806,                  1.177,                  1.592,                 0.6319,                0.75852,                0.74828,                0.42873,                 1.4701,                  1.104,                 1.7498,               0.008304,               0.008304,               0.008304
                    214,                 1.2624,                 1.1585,                 1.5707,                0.59592,                0.78581,                0.77213,                0.40212,                 1.4546,                 1.1288,                 1.7344,               0.008296,               0.008296,               0.008296
                    215,                 1.2912,                 1.1694,                 1.5966,                0.64571,                0.81664,                0.75992,                0.42092,                 1.4295,                 1.0524,                 1.7332,               0.008288,               0.008288,               0.008288
                    216,                 1.2643,                 1.1542,                 1.5752,                 0.7424,                0.82313,                0.82145,                0.43525,                 1.4592,                 1.0296,                 1.7594,                0.00828,                0.00828,                0.00828
                    217,                 1.2777,                 1.1767,                 1.5947,                0.70139,                0.85026,                 0.8253,                0.44271,                 1.5191,                 1.0095,                 1.8438,               0.008272,               0.008272,               0.008272
                    218,                 1.2625,                 1.1512,                 1.5823,                0.65725,                0.79469,                0.79985,                0.44791,                 1.5121,                  1.011,                 1.8313,               0.008264,               0.008264,               0.008264
                    219,                 1.2713,                 1.1685,                  1.597,                 0.6875,                0.79174,                0.80427,                0.43536,                 1.5357,                 1.0634,                 1.8476,               0.008256,               0.008256,               0.008256
                    220,                  1.264,                 1.1562,                 1.5787,                0.72962,                0.72795,                0.78715,                0.45819,                 1.5378,                  1.071,                 1.8361,               0.008248,               0.008248,               0.008248
                    221,                 1.2624,                  1.152,                 1.5887,                0.62412,                0.76418,                0.79046,                0.43686,                 1.5479,                 1.0959,                 1.8224,                0.00824,                0.00824,                0.00824
                    222,                 1.2748,                 1.1517,                 1.5834,                0.70279,                0.78313,                0.83254,                 0.4022,                 1.5452,                 1.0957,                 1.8698,               0.008232,               0.008232,               0.008232
                    223,                 1.2612,                 1.1463,                 1.5759,                0.74964,                0.78305,                0.85787,                0.44585,                 1.5485,                 1.0365,                 1.8188,               0.008224,               0.008224,               0.008224
                    224,                 1.2582,                 1.1488,                  1.583,                0.69947,                 0.7796,                0.83196,                0.45005,                 1.5346,                0.98966,                 1.8233,               0.008216,               0.008216,               0.008216
                    225,                 1.2589,                 1.1416,                 1.5834,                0.76965,                0.74378,                0.81168,                0.46435,                 1.5556,                 1.0035,                 1.8492,               0.008208,               0.008208,               0.008208
                    226,                 1.2608,                 1.1468,                 1.5754,                0.67262,                0.79278,                0.81931,                0.45959,                 1.5016,                 1.0094,                 1.8072,                 0.0082,                 0.0082,                 0.0082
                    227,                 1.2555,                 1.1376,                 1.5631,                 0.5875,                0.82712,                0.76633,                0.42456,                 1.6159,                 1.0417,                 1.8957,               0.008192,               0.008192,               0.008192
                    228,                 1.2615,                 1.1404,                 1.5753,                 0.6452,                0.81076,                0.77363,                0.42182,                 1.5735,                 1.0063,                 1.9055,               0.008184,               0.008184,               0.008184
                    229,                 1.2609,                 1.1436,                 1.5667,                0.69413,                0.74362,                0.78906,                0.45377,                 1.5046,                 1.0506,                  1.818,               0.008176,               0.008176,               0.008176
                    230,                 1.2531,                 1.1416,                 1.5644,                0.66596,                0.76268,                 0.7784,                0.44635,                 1.5291,                 1.0754,                 1.8188,               0.008168,               0.008168,               0.008168
                    231,                 1.2656,                 1.1461,                 1.5739,                0.71826,                0.75582,                0.80878,                0.44081,                 1.4898,                 1.0727,                 1.7695,                0.00816,                0.00816,                0.00816
                    232,                 1.2367,                  1.125,                 1.5608,                0.63707,                0.86301,                0.84513,                 0.4214,                 1.5122,                 1.0673,                 1.7896,               0.008152,               0.008152,               0.008152
                    233,                 1.2567,                 1.1368,                 1.5755,                0.67712,                0.80485,                0.77112,                0.42045,                 1.5086,                 1.0634,                 1.7889,               0.008144,               0.008144,               0.008144
                    234,                 1.2457,                 1.1253,                 1.5677,                0.68725,                0.78031,                0.84132,                0.45233,                 1.4933,                 1.0291,                 1.8131,               0.008136,               0.008136,               0.008136
                    235,                 1.2533,                 1.1392,                 1.5771,                0.63958,                0.76001,                0.75602,                 0.4039,                 1.5531,                 1.1668,                 1.8412,               0.008128,               0.008128,               0.008128
                    236,                 1.2613,                 1.1375,                 1.5715,                0.69206,                0.80678,                 0.7978,                 0.4496,                 1.5085,                 1.0543,                 1.8116,                0.00812,                0.00812,                0.00812
                    237,                  1.247,                 1.1258,                 1.5627,                 0.6596,                0.79648,                0.78171,                0.45945,                 1.6037,                 1.0532,                 1.8804,               0.008112,               0.008112,               0.008112
                    238,                 1.2484,                 1.1261,                 1.5606,                 0.6181,                0.76739,                  0.786,                0.43117,                 1.6472,                 1.0795,                 1.9116,               0.008104,               0.008104,               0.008104
                    239,                 1.2458,                 1.1221,                 1.5622,                0.74536,                0.79476,                0.83047,                0.43593,                 1.5682,                 1.0738,                 1.8846,               0.008096,               0.008096,               0.008096
                    240,                 1.2574,                 1.1337,                 1.5702,                0.68882,                0.84194,                0.82841,                0.43591,                  1.605,                 1.0651,                 1.9247,               0.008088,               0.008088,               0.008088
                    241,                 1.2496,                 1.1221,                 1.5591,                0.68095,                 0.7613,                0.80261,                0.42424,                 1.5903,                 1.1235,                  1.877,                0.00808,                0.00808,                0.00808
                    242,                 1.2563,                 1.1176,                 1.5639,                0.68501,                0.78636,                0.76268,                0.43347,                 1.5671,                 1.1167,                  1.855,               0.008072,               0.008072,               0.008072
                    243,                 1.2362,                 1.1166,                   1.56,                0.68673,                0.79507,                0.79865,                0.43525,                 1.5352,                 1.0696,                 1.8428,               0.008064,               0.008064,               0.008064
                    244,                 1.2477,                 1.1172,                 1.5616,                0.61932,                0.78718,                0.77235,                0.43144,                 1.5911,                 1.0495,                 1.9144,               0.008056,               0.008056,               0.008056
                    245,                 1.2321,                 1.1042,                 1.5541,                0.65988,                0.82848,                0.81953,                0.44974,                 1.4948,                 1.0705,                 1.7902,               0.008048,               0.008048,               0.008048
                    246,                 1.2359,                 1.1112,                 1.5589,                0.66684,                0.76483,                0.82123,                0.42056,                 1.6313,                 1.0884,                 1.9146,                0.00804,                0.00804,                0.00804
                    247,                 1.2337,                 1.1137,                 1.5574,                0.65839,                0.80951,                 0.7951,                 0.4247,                  1.667,                 1.0171,                 1.9567,               0.008032,               0.008032,               0.008032
                    248,                 1.2357,                 1.1179,                 1.5526,                 0.7032,                0.76989,                0.79081,                0.43614,                 1.6066,                 1.0467,                 1.9292,               0.008024,               0.008024,               0.008024
                    249,                 1.2271,                 1.1148,                 1.5503,                0.67115,                0.81531,                 0.8009,                0.43099,                 1.6097,                 1.0792,                 1.9081,               0.008016,               0.008016,               0.008016
                    250,                 1.2416,                 1.1248,                 1.5668,                0.70559,                0.73482,                0.79255,                0.43792,                 1.5836,                 1.0786,                  1.902,               0.008008,               0.008008,               0.008008
                    251,                 1.2511,                 1.1062,                 1.5605,                0.73031,                0.78209,                0.80636,                 0.4385,                 1.5728,                 1.0994,                 1.8928,                  0.008,                  0.008,                  0.008
                    252,                 1.2333,                 1.1105,                 1.5518,                0.77356,                0.74153,                0.81803,                0.42986,                 1.5671,                 1.0468,                 1.9273,               0.007992,               0.007992,               0.007992
                    253,                 1.2446,                 1.1099,                 1.5552,                0.65097,                0.84882,                0.78966,                0.40412,                 1.5823,                 1.0818,                 1.9677,               0.007984,               0.007984,               0.007984
                    254,                 1.2515,                 1.1233,                 1.5606,                0.62879,                0.75751,                0.76007,                0.41152,                 1.6304,                 1.0818,                 1.9893,               0.007976,               0.007976,               0.007976
                    255,                 1.2431,                 1.1189,                 1.5538,                0.67308,                 0.8511,                0.80281,                0.40528,                 1.5984,                 1.1113,                 1.9383,               0.007968,               0.007968,               0.007968
                    256,                  1.228,                 1.0971,                 1.5556,                0.72986,                0.79765,                 0.7909,                0.43144,                 1.5812,                 1.0879,                 1.9205,                0.00796,                0.00796,                0.00796
                    257,                 1.2301,                 1.0877,                 1.5406,                0.71559,                0.82472,                 0.8135,                0.42112,                 1.6507,                 1.0259,                  1.999,               0.007952,               0.007952,               0.007952
                    258,                 1.2203,                 1.1016,                 1.5462,                0.64833,                0.79819,                0.78677,                0.41823,                 1.5875,                 1.0452,                 1.9044,               0.007944,               0.007944,               0.007944
                    259,                  1.247,                 1.1092,                 1.5569,                0.64175,                0.74407,                0.77384,                0.41698,                 1.5562,                 1.0844,                 1.9005,               0.007936,               0.007936,               0.007936
                    260,                 1.2326,                 1.1057,                 1.5596,                0.58479,                0.83221,                0.75055,                0.41776,                 1.5101,                 1.0889,                 1.8315,               0.007928,               0.007928,               0.007928
                    261,                 1.2437,                 1.0837,                 1.5533,                0.68584,                0.76108,                0.78498,                0.42682,                 1.5047,                 1.0692,                 1.8376,                0.00792,                0.00792,                0.00792
                    262,                 1.2202,                  1.089,                 1.5526,                0.63107,                0.78016,                 0.7878,                0.44498,                 1.4749,                 1.0758,                 1.8232,               0.007912,               0.007912,               0.007912
                    263,                 1.2376,                 1.0865,                 1.5549,                0.67003,                0.82137,                0.75833,                0.44078,                 1.4898,                 1.0908,                 1.8374,               0.007904,               0.007904,               0.007904
                    264,                 1.2341,                 1.0953,                 1.5551,                0.66073,                0.80343,                0.78762,                0.45299,                 1.4498,                 1.0381,                 1.7929,               0.007896,               0.007896,               0.007896
                    265,                 1.2234,                  1.088,                 1.5399,                0.70088,                0.84657,                0.80363,                 0.4574,                 1.5221,                 1.0427,                 1.8394,               0.007888,               0.007888,               0.007888
                    266,                 1.2222,                 1.0766,                 1.5344,                 0.6644,                0.81827,                0.80644,                0.43597,                 1.5451,                 1.0738,                 1.8612,                0.00788,                0.00788,                0.00788
                    267,                 1.2349,                 1.0989,                 1.5578,                0.73204,                0.71769,                0.76342,                0.41336,                  1.527,                 1.0581,                 1.8598,               0.007872,               0.007872,               0.007872
                    268,                 1.2405,                 1.0926,                 1.5486,                0.65176,                0.74103,                0.76454,                0.41734,                 1.5636,                 1.0572,                 1.8793,               0.007864,               0.007864,               0.007864
                    269,                 1.2351,                 1.1084,                  1.552,                0.63563,                0.74573,                0.76246,                0.43048,                 1.5391,                 1.0887,                 1.8411,               0.007856,               0.007856,               0.007856
                    270,                 1.2335,                 1.1084,                  1.548,                0.68872,                0.74346,                0.76104,                 0.4185,                 1.5404,                 1.1119,                 1.8306,               0.007848,               0.007848,               0.007848
                    271,                  1.215,                 1.0826,                 1.5452,                 0.6741,                0.74593,                0.76378,                0.42009,                 1.5292,                 1.0801,                 1.8473,                0.00784,                0.00784,                0.00784
                    272,                 1.2262,                 1.1083,                 1.5534,                0.62873,                0.81159,                0.77118,                0.41934,                 1.5851,                 1.0604,                 1.8937,               0.007832,               0.007832,               0.007832
                    273,                 1.2363,                 1.1066,                 1.5517,                0.60562,                0.80659,                0.75353,                0.42084,                 1.5501,                 1.0806,                 1.8587,               0.007824,               0.007824,               0.007824
                    274,                 1.2094,                 1.0731,                 1.5379,                0.61814,                0.83067,                0.78228,                0.44073,                 1.5151,                 1.0507,                 1.8327,               0.007816,               0.007816,               0.007816
                    275,                 1.2227,                 1.0871,                 1.5355,                0.62146,                0.77565,                0.77511,                0.42731,                 1.5488,                 1.0706,                 1.8478,               0.007808,               0.007808,               0.007808
                    276,                 1.2418,                 1.1099,                 1.5604,                0.65949,                 0.8099,                0.77244,                0.43129,                 1.5403,                 1.0733,                  1.852,                 0.0078,                 0.0078,                 0.0078
                    277,                 1.2192,                 1.0914,                 1.5445,                 0.7237,                0.76816,                0.83232,                0.44929,                 1.5523,                 1.0711,                 1.8953,               0.007792,               0.007792,               0.007792
                    278,                 1.2182,                 1.0866,                 1.5335,                0.71917,                0.73994,                0.78317,                0.43407,                 1.6371,                 1.0381,                 1.9501,               0.007784,               0.007784,               0.007784
                    279,                 1.2369,                  1.093,                 1.5619,                0.70934,                0.77436,                0.76931,                0.42662,                 1.5849,                 1.1105,                 1.8999,               0.007776,               0.007776,               0.007776
                    280,                 1.2204,                 1.0929,                 1.5435,                0.70244,                0.76319,                0.78633,                0.42061,                 1.6064,                 1.0827,                 1.9355,               0.007768,               0.007768,               0.007768
                    281,                 1.2214,                 1.0848,                 1.5411,                 0.6835,                0.75705,                0.79078,                0.42283,                 1.5366,                 1.0758,                 1.8701,                0.00776,                0.00776,                0.00776
                    282,                   1.22,                 1.0798,                 1.5373,                 0.7449,                0.78166,                0.80397,                0.44086,                 1.5523,                 1.0807,                 1.8892,               0.007752,               0.007752,               0.007752
